user_id,pickup_lat,pickup_long,dropoff_lat,dropoff_long,request_time,available_seats,ride_status,carpooling_preference
c25d1f0e-88de-4a0c-a68d-17b8e71f683c,28.73434,77.099471,28.512469,77.01945,2025-02-13 10:35:32,1,Completed,No
fa47d720-b901-44f1-be82-19aea8b6fdf1,28.570301,77.15917,28.649687,77.119288,2025-02-09 00:34:42,2,Cancelled,No
ec6d1923-3a37-4ce6-92c3-667d6b1fe7b1,28.697599,77.209096,28.799627,77.033331,2025-02-13 18:45:06,1,Cancelled,No
977c7278-a2fa-413a-97b0-eb9fc514e176,28.669998,77.134013,28.530584,77.214629,2025-02-01 06:26:18,1,Completed,No
b64f6956-8c11-48d1-aaed-4a33a1408e37,28.685879,77.18267,28.698732,77.0928,2025-02-09 19:09:19,3,Ongoing,No
f72fce70-aaed-4b7f-81f6-f3eaf17fbace,28.601215,77.048912,28.591443,77.054777,2025-02-07 01:22:00,1,Completed,No
ce755335-56ce-4ee3-95a9-549c3650319e,28.565043,77.25885,28.56113,77.1344,2025-02-03 22:51:55,3,Completed,No
e6565117-67b9-4d49-a516-93ac488a148a,28.674291,77.102091,28.523323,77.150318,2025-02-15 09:17:51,4,Completed,Yes
8fdea8a5-ccb2-435f-a850-04a7b080a686,28.650171,77.157907,28.563839,77.165283,2025-02-03 04:42:27,4,Completed,Yes
48568463-939f-4699-9252-d6c7a768555d,28.683248,77.071387,28.562254,77.004285,2025-02-15 00:07:52,4,Ongoing,No
f98cefe8-c770-417f-977a-1a1c5abdf511,28.551896,77.258056,28.658393,77.264312,2025-02-03 09:06:35,3,Cancelled,No
9900223e-19de-41c5-bdd2-6fc43b4724b2,28.5457,77.147946,28.651864,77.074576,2025-02-09 13:39:14,1,Ongoing,Yes
90302767-7f15-47e5-a051-01f6923c73c3,28.584125,77.234072,28.560022,77.096567,2025-02-07 20:41:18,4,Ongoing,No
88ee6c1b-4e8d-480e-bc8e-7a47d4c8b10e,28.54679,77.240513,28.682165,77.112861,2025-02-12 03:15:26,2,Ongoing,Yes
3afc19b6-2c5b-465b-998c-d75154382834,28.546246,77.094616,28.504383,77.10812,2025-02-04 05:30:05,4,Completed,Yes
e0f9340e-078f-4f63-a078-a7e6a76364ae,28.54481,77.005116,28.536083,77.27139,2025-02-09 21:26:42,1,Cancelled,Yes
806e92b7-9a17-4e8a-ad55-08bb981defdc,28.763017,77.180714,28.540962,77.119516,2025-02-10 09:48:09,4,Completed,Yes
aca5cf8a-6ac6-4817-8bd4-dcc426c553a4,28.781497,77.288463,28.613287,77.151235,2025-02-07 13:24:46,2,Ongoing,No
f5e77d96-451d-4175-9e57-bb9f519ff815,28.567936,77.084643,28.71336,77.244675,2025-02-04 11:59:36,4,Ongoing,No
6c02e8c3-a606-41ab-b337-fb0dc8379730,28.556428,77.267142,28.575164,77.212597,2025-02-06 16:23:53,3,Cancelled,Yes
751dfbf0-1d0f-47f9-9725-2ed5168bc3ec,28.603555,77.237609,28.617039,77.136191,2025-02-09 03:44:46,3,Completed,No
3e276370-f86e-468b-a068-a39b746a533b,28.572859,77.04101,28.602436,77.147479,2025-02-04 21:35:38,3,Completed,No
09042c6c-a02c-4f6b-a4ab-962a444a5ed0,28.69968,77.139859,28.58809,77.273624,2025-02-02 07:30:46,3,Completed,Yes
b7f94994-6812-433f-8aab-123145416cd3,28.713864,77.294707,28.59531,77.228183,2025-02-10 06:28:01,1,Ongoing,Yes
45e4f8ea-61ca-4e9e-84db-122d4bc9aa62,28.582493,77.011343,28.740667,77.224404,2025-02-07 08:11:08,2,Cancelled,Yes
d4ed1425-53a2-4c68-afa5-5cc6b93c21ba,28.614327,77.055999,28.598089,77.288903,2025-02-06 14:38:13,1,Completed,Yes
d9aab44f-4203-4b24-8d6f-62ee842c5d31,28.602047,77.180832,28.728722,77.040834,2025-02-08 17:28:53,4,Cancelled,No
78638787-4c1a-4134-a878-5bf7141dca3d,28.724487,77.264243,28.605422,77.181626,2025-02-02 07:02:50,1,Completed,No
f6e521c2-5639-4f91-bec4-460b7f8a2587,28.749252,77.149482,28.581636,77.259342,2025-02-08 20:51:49,4,Completed,No
b90ade53-cd30-4dfb-881a-73d73c40e631,28.769077,77.131225,28.519529,77.077143,2025-02-06 09:41:28,2,Cancelled,No
7468cc14-5d9b-4197-a415-50e4a861e93a,28.795445,77.196133,28.617224,77.178479,2025-02-13 12:44:25,2,Ongoing,No
88eaa76d-837f-4c56-88d2-820f7ddda85d,28.623368,77.064786,28.795221,77.07692,2025-02-11 19:22:15,3,Completed,Yes
df97866f-91ca-41c7-a625-2d232d995fed,28.691931,77.174728,28.703771,77.205898,2025-02-06 12:31:17,4,Completed,No
4abc84a9-5281-4d19-aa7f-f827b3948d48,28.758487,77.090195,28.66426,77.087312,2025-02-03 00:29:52,1,Cancelled,Yes
3d5638bf-fb1b-4810-b6bd-0bbe444af264,28.584964,77.114199,28.788006,77.188204,2025-02-01 07:08:47,1,Cancelled,No
47a27a29-de96-463d-9b79-17e804f03561,28.554397,77.059141,28.679717,77.060705,2025-02-12 16:53:38,3,Cancelled,No
f45529c2-f846-4827-bd03-97176affa491,28.535854,77.009065,28.66287,77.016146,2025-02-03 08:44:21,2,Ongoing,Yes
2c4c1f9a-8ddf-45b4-a892-e0ce7657a1d8,28.57784,77.158078,28.604554,77.132148,2025-02-05 15:17:50,1,Cancelled,Yes
bf48b9ee-f74a-4809-a703-4232f062ec54,28.525024,77.169315,28.573452,77.08422,2025-02-10 14:05:23,3,Ongoing,No
f814944e-f000-4cb0-a9d6-1ca3b28a2190,28.598278,77.146895,28.589603,77.223372,2025-02-11 06:29:55,1,Completed,No
accc4f50-a12a-48d5-85ad-8e02ecea31bd,28.620993,77.217065,28.53807,77.260386,2025-02-08 11:12:13,3,Completed,No
6d140af4-0304-483d-b619-3f3fa9bf8d15,28.790166,77.153591,28.666727,77.077904,2025-02-09 13:55:07,4,Completed,No
059a4c3f-1b0a-49cb-b50c-8c201efd33a6,28.548264,77.245341,28.606516,77.067038,2025-02-04 14:22:31,2,Cancelled,No
c7cfb37f-2348-499c-89c6-9aee59ba5019,28.749327,77.217437,28.563838,77.233136,2025-02-08 16:49:10,1,Cancelled,Yes
5e98f5e5-533c-4949-905d-67389f59d883,28.531715,77.233279,28.793673,77.266659,2025-02-02 02:45:20,3,Ongoing,Yes
8f1e3cea-b1a8-4999-b99e-ff631cdcface,28.780144,77.150935,28.759958,77.123641,2025-02-05 15:55:25,2,Completed,Yes
50ec6ff9-0d6b-4d29-a5d8-e7992819c47f,28.717976,77.215084,28.705337,77.02625,2025-02-08 08:52:31,2,Ongoing,Yes
267df751-37dc-4d22-9d4d-33ca7d2dda51,28.56475,77.210066,28.59745,77.208624,2025-02-05 01:21:31,3,Completed,Yes
edffd4a4-b2de-495d-ae3b-981e2cc8f709,28.730349,77.167424,28.639699,77.25696,2025-02-05 00:04:59,4,Completed,Yes
34057f40-f170-4189-8e78-3646d63b40d1,28.590072,77.007589,28.753154,77.22566,2025-02-01 07:46:02,4,Completed,No
8741bae5-b2d1-4004-becf-e8519d35cdc9,28.627262,77.253109,28.51069,77.24888,2025-02-07 14:35:02,4,Cancelled,Yes
34c8f578-18e3-469d-b1ac-3a316c756376,28.791904,77.215801,28.53448,77.025515,2025-02-10 07:04:09,3,Cancelled,No
03b69561-5de4-48ff-9ae2-5453773645f6,28.646236,77.237671,28.733595,77.068857,2025-02-08 12:50:07,4,Completed,No
5d007710-64d5-483c-8545-cd552905ae29,28.743386,77.250198,28.617289,77.022883,2025-02-11 23:03:07,2,Cancelled,Yes
99ecbaf9-6758-416c-9ebc-ebb643c3ebc9,28.507043,77.078048,28.670251,77.196249,2025-02-04 13:33:34,2,Completed,No
cdd61c2e-503e-4902-86d5-758f8de71b6f,28.62652,77.26365,28.780747,77.052506,2025-02-02 13:05:37,2,Cancelled,Yes
b1bf9379-0b6d-45ad-af0c-dad9a0ad4506,28.506284,77.219876,28.696285,77.23845,2025-02-14 22:27:07,4,Ongoing,No
16eef56d-5074-4246-b388-60617720e65a,28.654456,77.067778,28.6463,77.010178,2025-02-04 00:03:51,1,Ongoing,No
c167d45c-1873-4497-9efe-01436b3e5fea,28.73322,77.218497,28.655105,77.025415,2025-02-10 14:12:26,1,Completed,Yes
c9c780dc-81a6-4a8a-a4fd-7f292ff041a3,28.738718,77.285813,28.671961,77.007579,2025-02-12 09:54:02,2,Ongoing,Yes
707643e2-caeb-4edb-93db-e4b8c147e415,28.585353,77.030873,28.795514,77.273898,2025-02-03 18:52:00,2,Cancelled,Yes
b9d20c1a-e171-470d-8a7c-d852aae4ecc1,28.65335,77.090759,28.63482,77.229567,2025-02-07 10:38:06,2,Completed,No
791a4cdb-2c17-4036-a646-a91b4a361973,28.643411,77.224459,28.682297,77.074476,2025-02-03 23:01:47,1,Ongoing,Yes
7afbcef6-9624-4e9b-9eea-845e90b1e590,28.645875,77.190023,28.762089,77.1627,2025-02-06 07:13:03,4,Cancelled,No
98dfaa94-e0ce-4e92-b6fb-f55552320597,28.628544,77.268293,28.76868,77.205127,2025-02-02 00:49:24,2,Ongoing,Yes
56adb0e1-58dc-4343-bb98-62f20f835a5a,28.770328,77.047488,28.562459,77.010582,2025-02-07 13:54:34,1,Cancelled,Yes
66352ed1-d522-4b1c-9a9e-2c6e94344130,28.716552,77.24882,28.561007,77.298832,2025-02-08 13:08:42,1,Cancelled,Yes
9ea6fa7b-0d7d-4401-9d6a-14af764c103a,28.588842,77.127293,28.784237,77.094709,2025-02-15 06:53:32,4,Completed,Yes
ecfe3e5e-bf1d-4703-aa82-a8a355c6feae,28.667207,77.22506,28.600285,77.129822,2025-02-05 17:47:59,2,Cancelled,No
6e40ff5d-16aa-4769-96d2-377eb50090d0,28.615698,77.056914,28.66745,77.109634,2025-02-11 22:07:56,2,Cancelled,No
2ec61bb9-f5fe-4d07-8870-86855f82851c,28.549167,77.062134,28.636394,77.187453,2025-02-02 06:31:35,4,Cancelled,Yes
903e781d-9e66-48c9-a76b-f4fb26c9d0b0,28.648881,77.167801,28.587789,77.010212,2025-02-04 05:01:03,3,Cancelled,Yes
7ef6b9d5-54b2-414a-9701-fb784fd306bb,28.620716,77.098783,28.69647,77.24439,2025-02-08 01:57:58,4,Completed,No
54b219ff-54a0-42ef-a042-d952c38d8a61,28.697164,77.015313,28.619688,77.214489,2025-02-10 06:05:04,3,Cancelled,No
f25f81ea-8a63-4830-b2cd-1039dec50624,28.609106,77.179109,28.756633,77.137056,2025-02-06 04:22:32,2,Cancelled,Yes
17b242b8-741e-41e4-a487-a6dbe1225dd8,28.595629,77.027894,28.793002,77.226529,2025-02-15 10:10:05,2,Cancelled,No
abe6ac1e-1eed-405d-b17b-1c4b1e3db40b,28.509493,77.255622,28.683549,77.229551,2025-02-05 19:23:23,1,Cancelled,Yes
57a85c8a-044e-4712-b5a8-53ad8dac04b7,28.605101,77.085652,28.744506,77.019212,2025-02-07 14:11:09,3,Completed,No
4f8a5847-91e2-4a39-897f-52a91c87f94d,28.787968,77.210438,28.705128,77.255099,2025-02-12 18:08:20,1,Completed,No
6e5a291c-cc0c-448d-9a23-3cfe16e4ac5e,28.548187,77.018239,28.632367,77.185957,2025-02-11 13:02:40,1,Ongoing,Yes
6029b084-0f49-4d74-b273-571398abc102,28.645214,77.200316,28.698998,77.159664,2025-02-03 14:33:49,1,Completed,No
28ce05ac-9601-4573-9e19-5ea512ff5bfc,28.73937,77.182404,28.61312,77.146198,2025-02-10 02:33:09,1,Ongoing,No
33524966-4448-4ecf-8dc2-74b889c96864,28.732473,77.2524,28.771682,77.084636,2025-02-09 13:05:37,2,Completed,Yes
c7585947-f9a7-4ac4-8092-90bc203cb0a7,28.757721,77.269988,28.646796,77.297766,2025-02-14 17:22:08,4,Completed,No
76ae0379-0153-4907-abce-e03bfa1e6921,28.771695,77.289604,28.505291,77.007391,2025-02-07 21:37:44,1,Completed,No
b3d5de94-fc5d-479b-8a72-4364fe269a5a,28.684274,77.199685,28.793478,77.269972,2025-02-15 14:46:08,2,Ongoing,Yes
b1235792-4f77-4287-86da-779b6f1f091a,28.682595,77.066927,28.799098,77.238777,2025-02-11 03:23:57,4,Cancelled,No
9c84449b-daf4-4eff-ab0a-40a32fef702a,28.513455,77.101762,28.612861,77.129356,2025-02-07 14:29:22,2,Ongoing,No
24300100-288f-4888-a89f-e9cea3100919,28.562022,77.268896,28.622172,77.275443,2025-02-09 23:29:16,2,Cancelled,No
797e27f7-126f-4671-ba88-eca3abf3a521,28.53161,77.214268,28.559099,77.097895,2025-02-03 01:51:48,2,Cancelled,No
be657aeb-b008-4c14-b5e7-98232502e994,28.79149,77.069215,28.786902,77.131886,2025-02-14 17:04:22,2,Cancelled,Yes
bf48260a-2b67-4d7a-8d71-71a0438e3c18,28.709129,77.275181,28.558997,77.271129,2025-02-04 23:58:12,3,Cancelled,No
51309174-2de2-4afe-b2ea-b702cd56b687,28.785701,77.229462,28.522881,77.21454,2025-02-15 17:24:51,3,Completed,Yes
126ceaf2-e810-49e0-a5b2-8b952e71946b,28.749553,77.00941,28.530895,77.080546,2025-02-10 01:45:35,2,Cancelled,Yes
c0e65d2c-7a45-4ff2-9e90-9d265a75b814,28.504239,77.266683,28.706016,77.173347,2025-02-15 08:51:16,4,Completed,Yes
45981759-b2ed-4997-a39d-54528b42979d,28.707935,77.135414,28.613858,77.204496,2025-02-10 04:20:19,2,Completed,Yes
fd0c7938-5456-4d3a-bb2d-d32c6b44240b,28.743678,77.083381,28.561165,77.065419,2025-02-05 06:42:11,4,Completed,Yes
fb7088d5-5caa-4af0-bac2-895798595ef3,28.767467,77.230121,28.575553,77.264964,2025-02-02 02:51:53,2,Completed,No
ef02c755-f987-4eba-a564-c6694346626e,28.565636,77.136003,28.56884,77.280842,2025-02-03 13:27:35,2,Completed,No
148ce9c5-0d9f-4991-8ae2-d4de4331ea13,28.753429,77.207818,28.76022,77.220528,2025-02-14 06:47:14,3,Completed,Yes
d17e593a-053e-4ca5-887a-059d8da1d925,28.650201,77.128322,28.671586,77.102511,2025-02-11 02:14:33,4,Ongoing,Yes
7ea789dd-3668-4888-af40-423cc31052c1,28.58755,77.214457,28.642328,77.13526,2025-02-10 11:55:03,3,Cancelled,Yes
bcdec341-c669-4785-bafb-12f3e7f1deb3,28.794031,77.101139,28.70694,77.055804,2025-02-06 20:42:47,1,Ongoing,Yes
6929c94c-29de-4aad-a1e3-3da59034e7a0,28.589411,77.267408,28.61755,77.297029,2025-02-04 13:28:27,3,Ongoing,No
6b340b7b-7cfa-427d-970f-db4a6d40a5a3,28.643925,77.201406,28.722429,77.040008,2025-02-08 16:40:27,1,Completed,Yes
68d0528c-e423-4ff0-9380-77344e71ea87,28.646086,77.059954,28.68193,77.149347,2025-02-02 23:40:17,1,Cancelled,No
e5510cd0-0114-403a-ae75-7e9e65a42704,28.754087,77.168866,28.574882,77.128305,2025-02-08 07:31:18,2,Completed,Yes
3e79c90a-43f3-49bb-a42b-5fbc87ce399f,28.652222,77.147549,28.581598,77.297577,2025-02-06 03:12:02,4,Completed,No
a6160c53-5aa0-4bbb-b44a-f5dd86d89e96,28.727324,77.18833,28.513654,77.030989,2025-02-02 06:59:50,3,Completed,No
8ecb5efd-9a19-406b-aee5-7985551ea084,28.519548,77.153647,28.524643,77.1989,2025-02-05 02:45:39,4,Completed,Yes
1f200788-3f7c-41f2-bab6-2fe0bafa696f,28.746,77.192013,28.7481,77.025588,2025-02-07 22:17:51,2,Ongoing,Yes
690c44f1-8e63-499a-a8fb-030a04315d3b,28.552135,77.216171,28.654439,77.148141,2025-02-06 01:14:06,4,Ongoing,No
63a170c1-a923-4e28-9966-aa49ed8d1d01,28.703823,77.180792,28.666385,77.079716,2025-02-14 08:33:22,4,Cancelled,Yes
a29195b7-b8d9-4d83-98d2-308502cc9096,28.564193,77.28352,28.716517,77.16818,2025-02-07 12:21:46,4,Cancelled,No
c77dfa5d-0287-4138-9e70-57a2d88521d5,28.519816,77.151471,28.758904,77.137416,2025-02-10 09:32:18,1,Cancelled,Yes
4066ec58-d83c-4ee0-9829-34777e5496e2,28.507609,77.279022,28.731662,77.207735,2025-02-01 07:19:00,2,Ongoing,No
8f00098f-f35e-470f-839c-d329839d32af,28.799446,77.273244,28.648196,77.127975,2025-02-01 18:47:15,2,Ongoing,Yes
7c135f4e-8c73-4871-87f9-ce6e416ba7c0,28.503352,77.262002,28.593271,77.063426,2025-02-11 22:07:42,4,Completed,No
aa49258b-2e87-45da-9dc0-77e3a7b485f4,28.6049,77.013524,28.639101,77.096511,2025-02-14 21:30:04,3,Ongoing,Yes
4bbd9ddb-a4f2-4f72-a1bf-65febc8fca40,28.595159,77.214829,28.763454,77.252299,2025-02-09 16:53:48,3,Completed,No
14497582-6651-44a9-bea5-4cf3dd268bd4,28.646003,77.0698,28.660019,77.172752,2025-02-10 21:21:49,4,Completed,Yes
a5b342b0-47e2-406d-ab05-a9d351c4112a,28.687806,77.171271,28.629045,77.286298,2025-02-03 20:11:57,2,Ongoing,No
e60f5001-e711-4d30-82a5-7d8a6c1238fc,28.624129,77.007454,28.692029,77.179346,2025-02-02 01:45:10,2,Cancelled,Yes
d1bdef0e-6394-4ea8-8519-fed11158b645,28.593709,77.011294,28.657187,77.153598,2025-02-13 19:31:14,3,Cancelled,Yes
d043757f-9121-4f89-b707-539ca81d1845,28.503304,77.095073,28.536283,77.275685,2025-02-10 04:31:24,2,Ongoing,No
cc64643b-d002-427a-866c-390fe39369da,28.561939,77.138824,28.729136,77.135026,2025-02-02 09:45:51,1,Completed,No
fc1a54dd-9108-48ae-a57e-1a56ba5a16a6,28.722607,77.050639,28.721729,77.298424,2025-02-04 14:40:39,2,Ongoing,No
ab04d63a-dff2-4e62-93e4-c41cf3b9305d,28.641053,77.044517,28.617547,77.297702,2025-02-08 03:48:54,1,Completed,Yes
5ce3192c-42d9-48a9-afe3-949b1a6246f5,28.51678,77.076524,28.691733,77.171242,2025-02-04 01:40:04,4,Cancelled,Yes
be75d5ef-0386-44f6-a3f4-0d08d419614f,28.586097,77.147245,28.646698,77.275894,2025-02-04 09:10:56,1,Completed,No
0a8e5d94-d9f8-437f-9081-899a53747adf,28.701729,77.24872,28.707816,77.072792,2025-02-14 22:49:10,1,Ongoing,No
f70a5553-a83f-4111-866f-0887dd491cb6,28.672048,77.097322,28.596859,77.037736,2025-02-15 17:25:47,4,Completed,No
2fe8c10e-8139-4168-ad0c-e2b221e2bbbd,28.508386,77.083521,28.619678,77.036142,2025-02-10 08:18:43,4,Completed,Yes
95b263c5-b13e-4617-bf6e-f0c65d062fa9,28.714861,77.025631,28.796545,77.005424,2025-02-15 02:22:23,1,Cancelled,No
723d7bf4-39fe-41e1-a71f-407771a29720,28.587537,77.090496,28.536697,77.065844,2025-02-02 15:46:24,1,Ongoing,No
5f2fbf09-2c9e-47a2-8be0-b8b32e5f5a40,28.555449,77.122432,28.731307,77.081374,2025-02-10 10:08:36,3,Completed,Yes
c129c806-69dd-4364-a35b-5f30e9736dfd,28.611958,77.046777,28.720942,77.055105,2025-02-07 23:34:07,4,Ongoing,Yes
5b124ca4-a4f3-4249-8dc8-0525e9d64b2c,28.626458,77.024747,28.521915,77.191948,2025-02-03 12:44:59,2,Completed,Yes
2ec6cfd5-1a10-4065-b0da-4659f5e148cd,28.517478,77.040254,28.533809,77.169669,2025-02-06 09:51:29,4,Cancelled,No
29454d37-e7d1-40ad-9c06-a2f6683ce4a8,28.73232,77.061593,28.573293,77.253706,2025-02-01 15:05:55,1,Ongoing,Yes
8308b785-a585-4061-b9c5-36b2d5c14256,28.72128,77.273175,28.500088,77.159104,2025-02-09 02:56:49,2,Completed,Yes
fea094af-1675-48a4-b0e7-01506ebacb87,28.509517,77.227411,28.697897,77.103228,2025-02-10 09:42:32,2,Cancelled,No
446296f7-3873-4cc3-ba0b-b4487536f35a,28.531138,77.193637,28.603292,77.005973,2025-02-12 00:53:21,3,Completed,Yes
46331c31-3880-47e1-8df7-86b58694031d,28.556598,77.030987,28.539645,77.232118,2025-02-10 13:42:46,4,Ongoing,No
9cf5abea-1130-42f5-8145-139ab769728b,28.605526,77.018621,28.526088,77.200839,2025-02-14 05:25:17,1,Ongoing,Yes
8d2c80a8-1269-4795-b8c7-86bbd13bd4c3,28.726951,77.234987,28.790719,77.2639,2025-02-06 20:56:32,4,Completed,No
629b3468-beac-4e15-b8d2-7482aa28a544,28.558808,77.036644,28.566065,77.000017,2025-02-10 07:46:30,1,Cancelled,No
643f2867-ae08-4edf-a3b1-07797931bfe5,28.508613,77.005464,28.556944,77.129441,2025-02-06 05:11:51,1,Cancelled,Yes
dcc25052-c6b9-406d-86db-45ec34cd1431,28.593753,77.025122,28.565852,77.282091,2025-02-06 12:12:51,2,Cancelled,No
47701a02-c75c-4684-bbfc-16137ca6fc71,28.706231,77.029151,28.624557,77.278374,2025-02-07 21:34:11,1,Completed,Yes
1fbc524a-ab12-428a-ba27-26da30aae9ce,28.703217,77.077679,28.781028,77.270415,2025-02-05 15:47:14,4,Cancelled,Yes
28381394-cfb5-49d0-a075-b71d388d0963,28.627671,77.182114,28.793833,77.049405,2025-02-03 13:00:45,4,Ongoing,Yes
b9156666-aa4b-48b9-897b-c4724c98cd87,28.509558,77.196713,28.675013,77.252351,2025-02-11 15:31:27,1,Ongoing,No
dc419358-b733-4172-8044-93a3d58aef22,28.541631,77.196663,28.520015,77.222014,2025-02-06 12:09:39,2,Completed,Yes
c6e7e112-81c6-453e-99e2-3ce4dc596f88,28.604801,77.290708,28.683852,77.23064,2025-02-05 23:36:55,4,Cancelled,No
1c4a09f0-da83-4e6f-9401-cc0c7c4e0468,28.672414,77.134893,28.733946,77.220744,2025-02-07 01:05:32,3,Ongoing,No
8be01312-5884-494b-aeb1-d4ceb4f27897,28.793611,77.23776,28.578058,77.089812,2025-02-14 12:26:42,4,Completed,No
38ff1a48-94cb-40cf-bc0f-36b8d0f20938,28.575081,77.021835,28.693193,77.26235,2025-02-10 12:30:18,1,Ongoing,Yes
68806cff-a80a-4423-9b14-cf6b270f2d40,28.545223,77.127658,28.631702,77.270102,2025-02-02 14:45:09,2,Ongoing,No
96ed8ce5-ba8e-458f-9e28-111e064d5e27,28.537766,77.212694,28.649536,77.241696,2025-02-04 17:27:02,4,Cancelled,Yes
eee4970b-d728-40a7-be5e-5aaee2bd8d36,28.573434,77.200964,28.627755,77.051411,2025-02-08 09:00:40,2,Ongoing,No
0b1be558-7c7f-4bb4-90ad-d08a18b601e6,28.733384,77.244272,28.794897,77.040698,2025-02-03 08:14:01,1,Cancelled,Yes
aac6eac1-91c2-449c-afda-3ca6a1ae638d,28.665022,77.01386,28.573828,77.284266,2025-02-02 09:19:33,3,Cancelled,No
0cd5778a-740f-490f-aa89-814e35e3f006,28.502448,77.185162,28.756979,77.266062,2025-02-11 11:38:48,3,Completed,Yes
081f82a4-0170-47e1-83f1-900b576560f6,28.754912,77.171559,28.565885,77.148574,2025-02-04 07:56:11,2,Ongoing,No
a89ad6f3-e747-4ff5-9f8a-ee4e718fb945,28.598863,77.063623,28.664001,77.210441,2025-02-08 20:17:11,3,Completed,Yes
0f143cac-925d-41dd-9f46-c4e4b23dd49b,28.600096,77.253776,28.507665,77.199285,2025-02-05 23:31:28,1,Completed,No
f53e1bde-5ee5-4846-906f-e56f9af313a9,28.530816,77.016044,28.676138,77.294775,2025-02-11 09:06:30,1,Cancelled,Yes
2e5bb7a3-b0d3-4eba-8354-7b8e073609c1,28.597135,77.041099,28.516316,77.298472,2025-02-09 02:28:03,3,Ongoing,No
3e0118f1-2344-4fe8-99c1-dbcf92b8e30c,28.539333,77.064839,28.738201,77.094966,2025-02-12 08:46:20,1,Cancelled,No
e6e3d577-cfff-4528-a2d8-a9ac87681b72,28.784114,77.082744,28.5849,77.044672,2025-02-10 18:19:52,3,Cancelled,Yes
e59bd575-2007-499b-8de2-4da196c5ab3a,28.558379,77.18086,28.775187,77.07464,2025-02-03 14:08:45,3,Cancelled,No
2a6745d2-4ec8-4fa5-82fc-75974ef2e1b6,28.682147,77.038528,28.548941,77.068516,2025-02-12 13:13:51,1,Ongoing,No
c5c5b91b-1202-445e-9fdc-6cfcfacf6b6c,28.711306,77.066464,28.567676,77.28191,2025-02-12 04:47:46,4,Ongoing,Yes
d58df3ed-e28e-4417-a391-9710573034d9,28.756461,77.161276,28.717604,77.098389,2025-02-01 03:54:07,1,Ongoing,No
ec3b2cca-3e90-499c-90e9-739d37443beb,28.796296,77.153466,28.558195,77.02257,2025-02-06 10:02:07,2,Cancelled,Yes
1c066185-7a66-4f36-982e-51d1d1b5543b,28.717475,77.221435,28.652169,77.068454,2025-02-02 06:44:50,3,Completed,Yes
b694aad6-3073-43f9-b457-f5290d9345be,28.633541,77.121118,28.545266,77.214289,2025-02-07 19:46:48,3,Ongoing,No
f1c0e189-aa22-4f02-a0ec-5a1e4c6dc2c0,28.516313,77.280885,28.721607,77.254565,2025-02-09 01:48:39,2,Cancelled,Yes
453d8e5d-063c-47f1-bbce-b25ab614e42b,28.642574,77.106053,28.666582,77.131724,2025-02-01 22:26:14,3,Cancelled,Yes
303bb1bf-cd19-482e-84f8-25051ea83d70,28.58511,77.064592,28.795716,77.118254,2025-02-03 20:11:46,4,Ongoing,No
c24c8679-f8e7-4f10-b15a-f3d7c8034343,28.719321,77.138741,28.746942,77.014665,2025-02-02 15:23:52,1,Ongoing,Yes
fdbd790b-1e9f-4d9e-9480-d78867f921b9,28.528415,77.000027,28.789996,77.226947,2025-02-15 12:34:17,1,Cancelled,No
0fef2b3a-a4e4-4bed-bfe1-268d1ee5994d,28.637707,77.187367,28.663411,77.053013,2025-02-08 07:15:34,4,Cancelled,Yes
d5ffbc8b-75bf-4620-ae81-6af14b775f2c,28.620542,77.070314,28.531028,77.196092,2025-02-08 07:14:29,4,Ongoing,No
18ce2e22-2055-4f00-99a9-e9a76f5ad01d,28.619852,77.137452,28.622659,77.025175,2025-02-10 02:30:14,1,Ongoing,No
2d652307-dfaf-41d7-a7d7-e2da635b1cda,28.743844,77.246898,28.529823,77.114661,2025-02-08 05:05:07,3,Cancelled,Yes
4efd92de-b206-44dd-91ed-1f7e8d1cc220,28.634677,77.089449,28.538392,77.145675,2025-02-04 18:16:16,4,Completed,Yes
0229aad9-5c8e-42be-bec0-d67d319a4ae6,28.53116,77.060028,28.770996,77.275458,2025-02-12 19:57:15,2,Completed,No
a341e94a-cfdf-4380-bcd8-1bc5e8bf2682,28.68634,77.208332,28.765971,77.118392,2025-02-05 04:15:25,2,Ongoing,Yes
22c7ac97-abe9-4f26-a6d1-f04eb1bba972,28.737865,77.285898,28.526989,77.219434,2025-02-04 16:15:18,2,Cancelled,No
00c38770-8ac9-4520-8eae-9db04271617e,28.546482,77.147248,28.726129,77.198512,2025-02-13 16:10:59,1,Completed,No
3f746253-d6ff-479f-bbef-59ac9c965485,28.768507,77.134776,28.547356,77.157095,2025-02-11 12:41:10,4,Cancelled,No
20c9d504-edb0-4c6d-9465-d2e297d027e7,28.579443,77.080542,28.69399,77.17375,2025-02-15 05:38:09,4,Ongoing,No
b5f5c798-6b0c-43f4-820d-50923ba7c1c7,28.71058,77.107608,28.513211,77.230835,2025-02-15 04:18:11,1,Completed,Yes
5daaed4e-57be-446e-8ab3-555c21c44cf5,28.698981,77.258751,28.663218,77.049493,2025-02-12 22:21:58,1,Ongoing,Yes
e7f2c1e7-be63-420f-a289-047495ea2779,28.766038,77.129293,28.519281,77.122723,2025-02-11 08:33:21,1,Completed,No
7bd87093-86ae-4274-b530-8d3215ed90a4,28.63736,77.146718,28.577942,77.141999,2025-02-07 03:01:38,4,Ongoing,Yes
